Vrest,Upstroke,Vpeak,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,GKr_0.06__Label,PCa_15.13__Label
-87.801,55.292,38.998,116.23,164.33,176.35,230.46,54.108,0.00026542,0.00035699,288.58,663.33,374.75,9.6709e-05,1,0
-88.199,55.512,39.972,164.33,238.48,258.52,330.66,72.144,0.00032501,0.00039989,238.48,569.14,330.66,7.8255e-05,1,1
-87.962,56.729,41.204,114.23,174.35,190.38,244.49,54.108,0.00032586,0.00039459,208.42,525.05,316.63,7.1484e-05,0,0
-87.865,57.641,41.957,138.28,220.44,242.48,312.63,70.14,0.00033142,0.00042111,210.42,517.03,306.61,9.2022e-05,0,1
-87.89,57.249,41.182,124.25,192.38,208.42,266.53,58.116,0.00021478,0.0002763,276.55,619.24,342.69,6.4623e-05,1,1
-87.813,53.411,38.468,136.27,192.38,208.42,266.53,58.116,0.00043835,0.00054813,240.48,581.16,340.68,0.00011494,1,1
-87.636,55.124,39.171,130.26,190.38,206.41,274.55,68.136,0.00033817,0.0004602,254.51,607.21,352.71,0.00012677,1,1
-88.058,53.27,38.397,126.25,178.36,190.38,244.49,54.108,0.0003914,0.00047742,202.4,505.01,302.61,8.8703e-05,0,0
-88.228,52.059,36.271,106.21,144.29,154.31,196.39,42.084,0.00023862,0.0003016,274.55,653.31,378.76,6.7508e-05,0,0
-88.022,56.727,40.437,110.22,164.33,178.36,228.46,50.1,0.00026702,0.00033926,258.52,613.23,354.71,7.6054e-05,0,0
-88.264,53.434,40.553,178.36,262.53,290.58,374.75,84.168,0.00028146,0.0003557,226.45,561.12,334.67,7.6657e-05,1,1
-87.902,52.978,36.172,136.27,202.4,222.44,270.54,48.096,0.00027328,0.00035769,240.48,583.17,342.69,8.767e-05,0,0
-88.203,52.587,39.195,128.26,180.36,190.38,234.47,44.088,0.00035226,0.00042008,194.39,480.96,286.57,6.9826e-05,1,0
-88.161,53.971,38.786,130.26,186.37,200.4,246.49,46.092,0.00036471,0.00042448,198.4,503.01,304.61,6.2378e-05,0,0
-88.059,50.823,37.655,150.3,230.46,250.5,320.64,70.14,0.0002975,0.00034806,230.46,569.14,338.68,5.3847e-05,1,1
-88.066,50.292,36.219,134.27,188.38,206.41,256.51,50.1,0.00043954,0.00051424,206.41,535.07,328.66,7.8728e-05,0,0
-87.986,53.992,40.598,160.32,248.5,272.55,364.73,92.184,0.00046835,0.00054522,186.37,492.99,306.61,7.9833e-05,1,1
-87.676,57.88,41.495,112.22,166.33,182.36,238.48,56.112,0.0002334,0.00036359,270.54,607.21,336.67,0.0001331,0,0
-87.783,55.109,38.941,146.29,212.42,232.46,292.59,60.12,0.00039269,0.00051229,224.45,561.12,336.67,0.00012378,1,1
-87.991,51.669,35.985,122.24,172.34,186.37,244.49,58.116,0.00044165,0.0005106,194.39,513.03,318.64,7.2596e-05,0,0
-88.067,51.966,39.931,138.28,190.38,204.41,256.51,52.104,0.00033666,0.00045525,256.51,609.22,352.71,0.00012328,1,0
-88.045,56.201,41.409,126.25,180.36,194.39,242.48,48.096,0.00032739,0.00039911,266.53,637.27,370.74,7.7343e-05,1,0
-88.028,54.863,37.282,140.28,222.44,244.49,324.65,80.16,0.00038158,0.00044171,218.44,557.11,338.68,6.421e-05,1,1
-87.962,51.341,34.346,130.26,184.37,202.4,264.53,62.124,0.00031265,0.00039064,270.54,633.27,362.73,8.3113e-05,1,1
-88.013,48.96,33.296,108.22,142.28,152.3,194.39,42.084,0.00041137,0.00046485,160.32,414.83,254.51,5.4759e-05,0,0
-87.982,49.805,35.012,148.3,220.44,244.49,318.64,74.148,0.00050213,0.00059711,178.36,482.97,304.61,9.8164e-05,0,1
-88.051,57.041,40.013,110.22,170.34,186.37,238.48,52.104,0.00035718,0.00041821,192.38,503.01,310.62,6.3643e-05,0,0
-88.005,56.513,39.475,132.26,204.41,224.45,292.59,68.136,0.00039176,0.00047355,214.43,547.09,332.67,8.5666e-05,0,1
-87.861,53.611,38.4,160.32,232.46,252.51,304.61,52.104,0.00041011,0.0005052,216.43,547.09,330.66,9.9141e-05,1,1
-87.983,57.379,40.596,106.21,174.35,190.38,246.49,56.112,0.00032288,0.00038994,180.36,452.91,272.55,6.8359e-05,1,0
-87.909,55.02,40.41,126.25,176.35,190.38,232.46,42.084,0.00041665,0.00052588,212.42,533.07,320.64,0.00011279,0,0
-88.009,52.486,36.866,136.27,188.38,204.41,272.55,68.136,0.00036665,0.00047559,240.48,591.18,350.7,0.00011358,0,0
-87.738,51.044,37.424,124.25,172.34,184.37,230.46,46.092,0.00033536,0.00044547,256.51,619.24,362.73,0.00011522,0,0
-87.721,56.173,39.141,104.21,150.3,162.32,210.42,48.096,0.00043301,0.00051954,234.47,593.19,358.72,9.2342e-05,0,0
-87.883,55.02,39.758,132.26,184.37,198.4,250.5,52.104,0.00031886,0.00046661,232.46,555.11,322.65,0.00015074,1,0
-88.277,49.582,36.482,154.31,222.44,240.48,312.63,72.144,0.00022113,0.00030685,250.5,577.15,326.65,8.8114e-05,0,0
-88.075,56.137,40.332,148.3,242.48,268.54,352.71,84.168,0.00036058,0.00043218,202.4,531.06,328.66,7.4615e-05,0,1
-88.004,55.346,39.165,170.34,258.52,290.58,376.75,86.172,0.00037235,0.00042555,182.36,509.02,326.65,5.5486e-05,1,1
-87.982,55.645,41.939,160.32,250.5,272.55,354.71,82.164,0.0004118,0.00051439,206.41,517.03,310.62,0.00010583,1,1
-87.913,55.652,37.819,94.188,140.28,152.3,200.4,48.096,0.00028246,0.0003667,200.4,499,298.6,8.5996e-05,0,0
-87.77,58.147,41.489,108.22,168.34,188.38,252.51,64.128,0.00042237,0.00053683,232.46,575.15,342.69,0.00011916,0,0
-87.638,53.827,34.764,144.29,218.44,240.48,316.63,76.152,0.00021573,0.00031043,272.55,611.22,338.68,9.7606e-05,0,1
-88.156,56.669,41.73,130.26,184.37,200.4,250.5,50.1,0.00045874,0.00050194,146.29,402.81,256.51,4.4179e-05,1,1
-88.006,55.693,38.054,112.22,162.32,176.35,228.46,52.104,0.00038702,0.00045515,180.36,446.89,266.53,6.9555e-05,1,0
-87.954,53.168,35.016,124.25,180.36,198.4,254.51,56.112,0.000313,0.00041647,196.39,480.96,284.57,0.00010491,0,0
-87.898,52.223,33.516,104.21,148.3,162.32,214.43,52.104,0.00034068,0.00041128,192.38,496.99,304.61,7.287e-05,0,0
-88.445,57.211,39.776,136.27,200.4,220.44,290.58,70.14,0.00024812,0.00029568,208.42,492.99,284.57,4.8786e-05,0,0
-88.284,50.313,37.155,144.29,208.42,226.45,292.59,66.132,0.00030068,0.0003878,264.53,619.24,354.71,9.1544e-05,1,1
-87.853,52.314,33.272,180.36,268.54,300.6,386.77,86.172,0.00050287,0.00056724,174.35,492.99,318.64,6.7518e-05,1,1
-88.178,50.133,37.656,134.27,194.39,210.42,266.53,56.112,0.00050971,0.00058096,154.31,418.84,264.53,7.3254e-05,0,0
-87.838,49.879,39.389,140.28,200.4,214.43,262.53,48.096,0.00031649,0.00041623,268.54,611.22,342.69,0.00010407,1,1
-88,55,36.714,106.21,158.32,172.34,222.44,50.1,0.00021312,0.00029739,222.44,533.07,310.62,8.5916e-05,0,0
-87.771,53.302,38.952,126.25,184.37,198.4,246.49,48.096,0.00029144,0.00037644,220.44,527.05,306.61,8.7204e-05,1,0
-88.098,57.101,41.747,112.22,166.33,180.36,232.46,52.104,0.00037149,0.00044695,232.46,575.15,342.69,7.9935e-05,1,0
-87.625,53.297,36.388,132.26,192.38,210.42,268.54,58.116,0.00023762,0.00033403,284.57,641.28,356.71,0.00010036,1,1
-88.148,54.056,35.657,116.23,170.34,186.37,244.49,58.116,0.00021173,0.00028015,254.51,601.2,346.69,7.1158e-05,0,0
-87.832,56.046,39.722,114.23,182.36,198.4,248.5,50.1,0.00045655,0.0005112,140.28,370.74,230.46,5.5699e-05,0,0
-87.973,55.613,37.525,124.25,192.38,208.42,256.51,48.096,0.00028039,0.00033913,232.46,565.13,332.67,6.1693e-05,0,0
-88.081,53.557,36.063,126.25,184.37,202.4,258.52,56.112,0.00046195,0.00055589,184.37,482.97,298.6,9.6717e-05,0,0
-88.101,55.606,40.562,160.32,244.49,272.55,376.75,104.21,0.0003372,0.00041762,236.47,579.16,342.69,8.4008e-05,1,1
-87.813,53.327,38.443,164.33,252.51,280.56,362.73,82.164,0.00033237,0.00043012,230.46,561.12,330.66,0.00010082,1,1
-88.051,53.03,36.769,110.22,148.3,160.32,202.4,42.084,0.00022526,0.0003048,284.57,653.31,368.74,8.3666e-05,0,0
-87.788,49.506,29.555,74.148,98.196,108.22,134.27,26.052,0.00026391,0.00037424,254.51,629.26,374.75,0.00011453,0,0
-88.029,51.44,37.245,142.28,204.41,220.44,282.57,62.124,0.00030757,0.0003722,240.48,575.15,334.67,6.8186e-05,1,1
-87.815,47.593,36.946,110.22,156.31,166.33,212.42,46.092,0.00021138,0.0002956,258.52,597.19,338.68,8.6844e-05,1,0
-87.778,51.701,37.123,154.31,234.47,260.52,332.67,72.144,0.00022936,0.00032523,286.57,631.26,344.69,9.9335e-05,1,1
-87.612,53.144,40.473,156.31,246.49,268.54,342.69,74.148,0.00028852,0.00040922,228.46,531.06,302.61,0.00012293,1,1
-88.048,53.86,37.932,144.29,200.4,216.43,270.54,54.108,0.00045877,0.00053454,200.4,517.03,316.63,7.9571e-05,1,0
-87.795,56.044,40.212,130.26,198.4,216.43,276.55,60.12,0.00037373,0.00048342,242.48,579.16,336.67,0.00011386,1,1
-87.738,55.771,38.353,126.25,186.37,204.41,270.54,66.132,0.00050209,0.00057628,172.34,454.91,282.57,7.6936e-05,1,0
-88.106,56.985,39.607,112.22,182.36,206.41,264.53,58.116,0.00037616,0.00043597,156.31,420.84,264.53,6.09e-05,0,0
-88.295,52.609,38.832,132.26,188.38,202.4,252.51,50.1,0.00040206,0.00046109,192.38,492.99,300.6,6.1746e-05,0,0
-87.678,56.773,40.564,122.24,196.39,220.44,298.6,78.156,0.00049873,0.0005868,182.36,482.97,300.6,9.136e-05,0,1
-87.941,52.492,38.193,134.27,194.39,208.42,256.51,48.096,0.00042858,0.00050136,188.38,478.96,290.58,7.5407e-05,0,1
-88.25,51.172,33.532,132.26,182.36,198.4,258.52,60.12,0.00024942,0.00032019,220.44,517.03,296.59,7.237e-05,0,0
-88.011,58.495,40.924,66.132,106.21,116.23,156.31,40.08,0.00022717,0.00028608,194.39,480.96,286.57,6.0011e-05,0,0
-87.885,53.591,35.117,130.26,186.37,204.41,262.53,58.116,0.00027175,0.00035278,244.49,581.16,336.67,8.4133e-05,1,0
-88.014,50.283,37.689,162.32,236.47,260.52,342.69,82.164,0.00034929,0.00043331,256.51,599.2,342.69,8.8536e-05,1,1
-88.064,49.923,33.776,110.22,146.29,158.32,194.39,36.072,0.00047143,0.000517,150.3,398.8,248.5,4.6917e-05,0,0
-87.895,55.578,38.411,136.27,206.41,222.44,282.57,60.12,0.00037662,0.00044354,182.36,466.93,284.57,6.8757e-05,1,1
-88.061,53.535,38.268,132.26,194.39,210.42,264.53,54.108,0.00031187,0.00039068,232.46,575.15,342.69,8.2462e-05,0,0
-87.765,53.071,38.295,134.27,190.38,206.41,272.55,66.132,0.00030964,0.00043809,264.53,609.22,344.69,0.00013257,1,1
-87.718,54.252,39.636,156.31,244.49,268.54,346.69,78.156,0.00038876,0.0004917,222.44,551.1,328.66,0.00010676,1,1
-88.077,51.064,33.605,128.26,176.35,190.38,252.51,62.124,0.00026643,0.0003429,174.35,422.85,248.5,7.6982e-05,0,0
-87.954,51.715,36.653,132.26,184.37,198.4,246.49,48.096,0.00027603,0.00034862,248.5,565.13,316.63,7.5249e-05,1,1
-88.004,53.727,37.048,120.24,172.34,186.37,246.49,60.12,0.00039906,0.00048036,222.44,573.15,350.7,8.6121e-05,0,0
-87.991,56.295,38.315,84.168,124.25,134.27,176.35,42.084,0.00035006,0.00038925,164.33,432.87,268.54,4.0557e-05,0,0
-87.689,52.451,39.383,128.26,182.36,198.4,254.51,56.112,0.00027832,0.00041594,314.63,681.36,366.73,0.00014347,1,1
-88.319,51.697,36.821,130.26,176.35,190.38,246.49,56.112,0.00034512,0.00042739,242.48,593.19,350.7,8.6707e-05,0,0
-87.829,51.71,37.688,110.22,144.29,152.3,184.37,32.064,0.00028536,0.00041889,260.52,621.24,360.72,0.00013785,0,0
-88.285,54.543,36.926,124.25,192.38,208.42,276.55,68.136,0.00021472,0.00029014,242.48,577.15,334.67,7.7874e-05,0,0
-88.258,51.465,36.159,110.22,150.3,160.32,208.42,48.096,0.00034922,0.0004137,180.36,464.93,284.57,6.623e-05,0,0
-87.888,56.698,39.403,86.172,140.28,156.31,198.4,42.084,0.00026646,0.00033994,248.5,609.22,360.72,7.7295e-05,0,0
-87.966,55.856,38.931,130.26,188.38,206.41,266.53,60.12,0.00046916,0.00054091,212.42,545.09,332.67,7.6351e-05,0,1
-87.998,54.648,39.664,150.3,208.42,224.45,282.57,58.116,0.0004467,0.00052868,196.39,499,302.61,8.4883e-05,1,1
-87.688,53.151,36.902,148.3,218.44,238.48,302.61,64.128,0.00034737,0.00043514,210.42,521.04,310.62,9.0367e-05,1,1
-87.942,49.537,40.616,140.28,210.42,230.46,300.6,70.14,0.00029498,0.00038647,234.47,543.09,308.62,9.3824e-05,0,1
-87.857,56.297,38.65,120.24,190.38,208.42,268.54,60.12,0.00045664,0.00051262,154.31,410.82,256.51,5.7406e-05,0,1
-88.055,57.263,41.811,192.38,314.63,352.71,464.93,112.22,0.00044442,0.00053362,186.37,529.06,342.69,9.2521e-05,1,1
-88.122,54.031,39.379,142.28,214.43,232.46,284.57,52.104,0.00027801,0.00036943,230.46,539.08,308.62,9.3579e-05,0,1
-88.092,52.61,36.729,164.33,264.53,288.58,364.73,76.152,0.00032724,0.00039521,194.39,507.01,312.63,7.0195e-05,1,1
-87.993,54.51,35.927,130.26,206.41,228.46,302.61,74.148,0.00035793,0.00042994,220.44,551.1,330.66,7.5548e-05,0,1
-87.863,52.31,36.158,140.28,202.4,218.44,274.55,56.112,0.00049861,0.00056939,172.34,458.92,286.57,7.3393e-05,0,1
-88.021,55.35,38.37,112.22,172.34,186.37,240.48,54.108,0.00028506,0.00037319,230.46,559.12,328.66,9.0938e-05,1,0
-88.049,50.55,34.178,100.2,136.27,146.29,190.38,44.088,0.00024225,0.00031865,230.46,573.15,342.69,7.9193e-05,0,0
-88.175,54.949,39.863,140.28,200.4,216.43,282.57,66.132,0.00037892,0.00048181,236.47,581.16,344.69,0.00010738,1,1
-88.082,50.107,35.48,144.29,234.47,258.52,336.67,78.156,0.00041158,0.00047922,152.3,406.81,254.51,6.8688e-05,0,1
-87.897,56.645,40.572,144.29,216.43,236.47,302.61,66.132,0.00041951,0.00052517,184.37,474.95,290.58,0.00010772,1,1
-88.03,55.109,39.304,152.3,230.46,252.51,320.64,68.136,0.00038756,0.00046743,242.48,607.21,364.73,8.5518e-05,1,1
-88.023,53.089,36.071,134.27,190.38,206.41,258.52,52.104,0.00052892,0.00060925,140.28,382.77,242.48,8.1682e-05,0,0
-87.84,50.744,37.029,140.28,196.39,212.42,266.53,54.108,0.00033879,0.00041296,228.46,537.07,308.62,7.693e-05,1,1
-87.728,51.514,36.087,134.27,194.39,212.42,290.58,78.156,0.00035032,0.00045178,234.47,559.12,324.65,0.0001048,0,1
-87.907,56.456,37.968,134.27,200.4,220.44,298.6,78.156,0.00045127,0.00052242,180.36,476.95,296.59,7.3637e-05,1,1
-87.968,53.839,35.519,128.26,182.36,198.4,252.51,54.108,0.0003688,0.00045734,210.42,527.05,316.63,9.1561e-05,0,0
-88.262,56.2,39.923,168.34,268.54,298.6,396.79,98.196,0.00043475,0.00051724,148.3,428.86,280.56,8.3685e-05,1,1
-88.356,57.111,41.443,152.3,242.48,268.54,356.71,88.176,0.00052607,0.00058837,146.29,426.85,280.56,6.3895e-05,1,1
-87.874,56.717,38.795,130.26,206.41,230.46,298.6,68.136,0.0002883,0.00037855,238.48,557.11,318.64,9.2864e-05,0,1
-88.269,54.744,40.912,128.26,184.37,196.39,250.5,54.108,0.00037085,0.0004415,214.43,537.07,322.65,7.4127e-05,1,0
-87.926,53.23,38.279,124.25,182.36,200.4,270.54,70.14,0.00026874,0.00037604,272.55,627.25,354.71,0.00011135,0,0
-87.813,56.673,41.189,136.27,216.43,236.47,306.61,70.14,0.00035833,0.00045404,200.4,499,298.6,9.7695e-05,1,1
-87.807,56.994,42.141,100.2,150.3,160.32,198.4,38.076,0.00036133,0.0004261,180.36,452.91,272.55,6.6421e-05,1,0
-87.849,56.028,39.262,120.24,198.4,218.44,284.57,66.132,0.0002362,0.00031486,224.45,533.07,308.62,8.0459e-05,0,0
-88.069,52.921,37.068,128.26,194.39,210.42,266.53,56.112,0.00023978,0.00030151,238.48,557.11,318.64,6.4023e-05,1,1
-87.671,52.028,37.994,136.27,200.4,218.44,284.57,66.132,0.00028782,0.00038256,264.53,617.23,352.71,9.897e-05,0,1
-88.139,55.372,37.248,106.21,146.29,158.32,208.42,50.1,0.00046473,0.00055449,204.41,535.07,330.66,9.4167e-05,0,0
-87.933,56.553,41.327,128.26,188.38,208.42,270.54,62.124,0.0003942,0.0004467,208.42,404.81,196.39,5.2547e-05,1,1
-87.953,56.942,40.565,96.192,144.29,156.31,202.4,46.092,0.00023413,0.00031667,218.44,533.07,314.63,8.4537e-05,0,0
-88.29,58.145,41.424,120.24,186.37,202.4,264.53,62.124,0.00035636,0.00040481,188.38,480.96,292.59,5.046e-05,1,1
-87.906,55.425,39.966,176.35,256.51,278.56,350.7,72.144,0.00030856,0.00038503,196.39,501,304.61,7.809e-05,1,1
-88.006,58.263,41.55,90.18,144.29,156.31,206.41,50.1,0.00024226,0.00030941,220.44,527.05,306.61,6.8971e-05,0,0
-87.762,53.758,37.703,124.25,170.34,182.36,228.46,46.092,0.00026198,0.00039416,294.59,663.33,368.74,0.00013724,1,0
-88.116,54.894,39.272,122.24,178.36,192.38,238.48,46.092,0.00039239,0.00045402,176.35,458.92,282.57,6.363e-05,0,0
-87.954,55.353,39.311,116.23,172.34,186.37,234.47,48.096,0.00022502,0.00029346,242.48,561.12,318.64,7.0599e-05,1,0
-88.102,50.639,32.078,110.22,156.31,170.34,210.42,40.08,0.00022264,0.00028976,240.48,587.17,346.69,6.9833e-05,0,0
-87.72,54.985,39.996,142.28,214.43,236.47,322.65,86.172,0.0002652,0.00035567,218.44,499,280.56,9.1718e-05,0,1
-87.952,54.453,37.285,126.25,178.36,194.39,254.51,60.12,0.00047915,0.00053344,148.3,402.81,254.51,5.5507e-05,1,0
-88.047,50.813,36.364,136.27,194.39,208.42,266.53,58.116,0.0002612,0.00034685,240.48,573.15,332.67,8.8551e-05,0,0
-88.053,54.703,41.007,162.32,244.49,264.53,344.69,80.16,0.00044302,0.00052226,240.48,583.17,342.69,8.4659e-05,1,1
-88.042,52.091,35.627,136.27,194.39,214.43,278.56,64.128,0.00027566,0.00037615,284.57,657.31,372.75,0.00010561,0,0
-88.182,49.515,36.103,158.32,228.46,246.49,300.6,54.108,0.00024311,0.00031283,278.56,649.3,370.74,7.4176e-05,0,0
-88.205,56.681,41.427,108.22,158.32,170.34,214.43,44.088,0.00032251,0.0003807,210.42,527.05,316.63,6.0891e-05,0,0
-88.044,56.124,37.509,146.29,208.42,232.46,308.62,76.152,0.00026868,0.00033002,268.54,585.17,316.63,6.4211e-05,0,1
-87.778,56.95,40.901,140.28,208.42,230.46,318.64,88.176,0.0004533,0.0005492,214.43,521.04,306.61,9.9007e-05,1,1
-88.072,55.079,39.51,176.35,252.51,274.55,344.69,70.14,0.00034933,0.00042946,180.36,472.95,292.59,8.1539e-05,1,1
-88.027,52.806,38.67,156.31,226.45,244.49,298.6,54.108,0.0003997,0.00048675,192.38,501,308.62,8.9744e-05,0,1
-87.883,54.955,40.257,146.29,228.46,244.49,300.6,56.112,0.00048781,0.00055093,150.3,396.79,246.49,6.4296e-05,1,1
-88.005,48.334,37.901,168.34,252.51,276.55,346.69,70.14,0.00022725,0.00030375,232.46,547.09,314.63,7.8271e-05,1,1
-87.902,56.534,40.983,140.28,206.41,222.44,272.55,50.1,0.00037267,0.00045699,232.46,561.12,328.66,8.8161e-05,1,1
-87.74,50.434,33.079,152.3,236.47,264.53,340.68,76.152,0.00049027,0.00057344,146.29,398.8,252.51,8.4598e-05,0,1
-88.124,54.215,37.947,160.32,252.51,282.57,362.73,80.16,0.00038031,0.00046479,230.46,587.17,356.71,8.9096e-05,1,1
-88.071,48.362,39.728,152.3,206.41,222.44,280.56,58.116,0.00024602,0.0003285,232.46,496.99,264.53,8.3482e-05,1,1
-88.009,55.008,39.787,132.26,186.37,200.4,256.51,56.112,0.00037634,0.00046619,230.46,561.12,330.66,9.3768e-05,1,1
-87.924,56.119,39.497,122.24,180.36,196.39,252.51,56.112,0.00023465,0.0003459,258.52,603.21,344.69,0.00011432,0,0
-88.201,55.299,41.064,126.25,188.38,204.41,252.51,48.096,0.00034976,0.00040924,236.47,591.18,354.71,6.4162e-05,0,0
-88.131,57.915,41.331,124.25,196.39,212.42,262.53,50.1,0.00024668,0.00030492,250.5,587.17,336.67,6.1191e-05,0,0
-88.078,56.52,40.205,134.27,208.42,226.45,288.58,62.124,0.00032923,0.00038671,232.46,573.15,340.68,6.1277e-05,0,1
-88.007,53.725,40.258,150.3,218.44,234.47,296.59,62.124,0.00026521,0.00035258,262.53,611.22,348.7,9.1154e-05,1,0
-87.869,57.725,40.263,86.172,136.27,150.3,202.4,52.104,0.0002487,0.00033253,226.45,555.11,328.66,8.6273e-05,0,0
-87.731,54.84,37.723,120.24,182.36,200.4,256.51,56.112,0.00023935,0.00036269,284.57,647.29,362.73,0.00012751,0,0
-88.171,54.567,38.056,122.24,182.36,198.4,256.51,58.116,0.00033935,0.00039472,214.43,549.1,334.67,5.8841e-05,0,0
-87.821,54.606,37.479,106.21,146.29,156.31,194.39,38.076,0.00027429,0.0003755,256.51,621.24,364.73,0.00010545,0,0
-87.953,53.074,33.52,108.22,152.3,166.33,220.44,54.108,0.00030713,0.00037855,188.38,474.95,286.57,7.3094e-05,0,0
-87.952,51.444,37.82,120.24,170.34,182.36,226.45,44.088,0.00026156,0.00038858,290.58,657.31,366.73,0.00013184,0,0
-88.082,56.98,40.163,122.24,206.41,226.45,290.58,64.128,0.00032339,0.00039908,182.36,458.92,276.55,7.6968e-05,1,1
-88.039,52.222,39.444,150.3,220.44,238.48,316.63,78.156,0.00033267,0.00040152,248.5,581.16,332.67,7.2694e-05,1,1
-88.305,55.579,40.682,138.28,194.39,208.42,260.52,52.104,0.00052806,0.00058363,190.38,503.01,312.63,5.9641e-05,1,1
-87.715,54.961,38.123,148.3,210.42,230.46,296.59,66.132,0.00049217,0.00055925,174.35,462.93,288.58,6.9309e-05,1,1
-87.969,56.161,41.519,182.36,276.55,304.61,404.81,100.2,0.00022263,0.00033576,336.67,699.4,362.73,0.0001183,1,1
-88.046,54.896,38.73,142.28,214.43,230.46,292.59,62.124,0.00043262,0.00049416,186.37,476.95,290.58,6.4006e-05,1,1
-88.164,52.124,35.811,118.24,162.32,178.36,230.46,52.104,0.00023381,0.00032571,230.46,519.04,288.58,9.326e-05,0,0
-88.024,57.587,41.412,136.27,196.39,214.43,274.55,60.12,0.0002634,0.00036191,292.59,651.3,358.72,0.00010308,1,1
-87.793,50.277,35.838,154.31,228.46,256.51,352.71,96.192,0.000376,0.00047578,230.46,565.13,334.67,0.00010345,0,1
-88.187,55.899,40.698,148.3,222.44,238.48,298.6,60.12,0.00034945,0.00043164,220.44,541.08,320.64,8.5218e-05,1,1
-87.79,53.169,38.658,152.3,230.46,254.51,326.65,72.144,0.00038297,0.00047134,236.47,585.17,348.7,9.3103e-05,0,1
-88.093,56.881,40.028,100.2,144.29,156.31,206.41,50.1,0.0005254,0.00058976,146.29,388.78,242.48,6.5733e-05,0,0
-88,52.499,39.554,134.27,194.39,210.42,258.52,48.096,0.00025879,0.00032992,290.58,657.31,366.73,7.606e-05,1,1
-88.149,53.623,36.132,122.24,164.33,178.36,234.47,56.112,0.00048766,0.00058198,188.38,503.01,314.63,9.7962e-05,0,0
-87.939,53.556,38.733,142.28,192.38,206.41,262.53,56.112,0.00036193,0.00048031,262.53,625.25,362.73,0.000124,1,0
-87.991,51.184,36.067,124.25,174.35,186.37,228.46,42.084,0.0002306,0.0003011,248.5,583.17,334.67,7.3213e-05,1,0
-87.995,57.375,40.025,146.29,224.45,248.5,324.65,76.152,0.00031914,0.00039403,228.46,561.12,332.67,7.806e-05,1,1
-88.051,55.589,38.579,126.25,186.37,202.4,262.53,60.12,0.00028692,0.00035613,212.42,519.04,306.61,7.1225e-05,0,0
-87.875,54.577,38.766,156.31,232.46,254.51,336.67,82.164,0.00044237,0.00051858,220.44,557.11,336.67,8.1069e-05,1,1
-87.891,54.033,38.053,128.26,198.4,216.43,270.54,54.108,0.00026838,0.00033611,200.4,484.97,284.57,6.9172e-05,0,0
-87.769,55.492,39.504,138.28,214.43,234.47,304.61,70.14,0.00024607,0.00033905,214.43,501,286.57,9.4298e-05,0,1
-88.051,53.314,38.857,118.24,168.34,182.36,230.46,48.096,0.00035517,0.00043125,222.44,567.13,344.69,8.0203e-05,0,1
-87.772,54.673,37.722,140.28,212.42,234.47,312.63,78.156,0.00026961,0.00034647,276.55,621.24,344.69,8.0775e-05,1,1
-87.854,55.973,38.473,114.23,168.34,182.36,228.46,46.092,0.00040927,0.00048789,156.31,402.81,246.49,7.9623e-05,0,0
-87.916,55.874,39.441,142.28,210.42,228.46,278.56,50.1,0.00032261,0.00039789,204.41,501,296.59,7.7195e-05,1,1
-87.771,56.266,39.246,108.22,156.31,170.34,226.45,56.112,0.00046212,0.00056238,242.48,599.2,356.71,0.00010662,0,0
-88.034,56.587,39.767,110.22,180.36,200.4,258.52,58.116,0.00030318,0.00036933,212.42,531.06,318.64,6.8691e-05,0,0
-88.177,53.197,37.504,148.3,216.43,234.47,304.61,70.14,0.0004093,0.00048506,172.34,456.91,284.57,7.7667e-05,0,0
-87.93,55.122,39.719,160.32,250.5,274.55,356.71,82.164,0.00026029,0.00035379,232.46,547.09,314.63,9.5589e-05,1,1
-88.25,55.764,39.619,92.184,134.27,144.29,186.37,42.084,0.00023438,0.00028874,228.46,569.14,340.68,5.6937e-05,0,0
-88.145,56.348,39.482,132.26,202.4,220.44,282.57,62.124,0.00040696,0.00047846,156.31,416.83,260.52,7.2746e-05,0,0
-88.243,57.637,40.426,98.196,146.29,158.32,212.42,54.108,0.00032922,0.00039911,188.38,480.96,292.59,7.1667e-05,0,0
